date,region,new_cases,new_deaths,new_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_cases_7day_average,new_deaths_7day_average,new_tests_7day_average,total_vaccinations_7day_average,people_vaccinated_7day_average,people_fully_vaccinated_7day_average,new_vaccinations_7day_average
4/15/2021,USA,74308,905,1476466,198317040,125822868,78498290,3525204,70522.57143,726.7142857,1270802.571,189205189,120529441.9,73727700.71,3348189.143
4/16/2021,USA,80071,869,1447638,202282923,127743096,80609818,3965883,70145.57143,722.8571429,1271029.571,192554495,122430450,75500180.71,3349306
4/17/2021,USA,52532,697,1005129,205871913,129494179,82471151,3588990,68123.42857,720.7142857,1270518.429,195755095.6,124194921.4,77182824.43,3200600.571
4/18/2021,USA,42121,337,611010,209406814,131247546,84263408,3534901,67496.57143,725.2857143,1265971.143,198949336,125909870.6,78844612.43,3194240.429
4/19/2021,USA,68105,504,1013517,211581309,132321628,85365180,2174495,67215.14286,728.8571429,1260871.143,202076373.7,127548890.3,80458768.86,3127037.714
4/20/2021,USA,60949,842,1562823,213388238,133266995,86223506,1806929,64784.14286,729.8571429,1254763.143,205091439,129116242.4,82016086.43,3015065.286
4/21/2021,USA,62855,860,1646093,215951909,134445595,87592646,2563671,62991.57143,716.2857143,1251810.857,208114306.6,130620272.4,83574857,3022867.571
4/22/2021,USA,67278,966,1488988,218947643,135791031,89245776,2995734,61987.28571,725,1253599.714,211061535.6,132044295.7,85110212.14,2947229
4/23/2021,USA,62411,784,1404769,222322230,137234889,91175995,3374587,59464.42857,712.8571429,1247475.571,213924293.7,133400266.1,86619666,2862758.143
4/24/2021,USA,53495,748,991101,225640460,138644724,93078040,3318230,59602,720.1428571,1245471.571,216748371.9,134707486.9,88134935.86,2824078.143
4/25/2021,USA,32153,293,588287,228661408,139978480,94772329,3020948,58178,713.8571429,1242225.429,219499028.1,135954763.1,89636210.29,2750656.286
4/26/2021,USA,47568,494,992734,230768454,140969663,95888088,2107046,55244.14286,712.4285714,1239256.429,222240048.9,137190196.7,91139482.86,2741020.714
4/27/2021,USA,50836,654,1566081,232407669,141751857,96747454,1639215,53799.42857,685.5714286,1239721.857,224957110.4,138402319.9,92642904,2717061.571
4/28/2021,USA,55150,968,1570381,234639414,142692987,98044421,2231745,52698.71429,701,1228905.857,227626754,139580518.7,94136014.71,2669643.571
4/29/2021,USA,58251,873,1412568,237360493,143793565,99668945,2721079,51409.14286,687.7142857,1217988.714,230257161.1,140723737.9,95625038.86,2630407.143
4/30/2021,USA,57919,753,1308987,240159677,144894586,101407318,2799184,50767.42857,683.2857143,1204305.571,232805367.9,141817980.3,97086656.43,2548206.714
5/1/2021,USA,45391,715,901118,243463471,146239208,103422555,3303794,49609.71429,678.5714286,1191450.857,235351512.3,142902906.6,98564444.29,2546144.429
5/2/2021,USA,29403,336,520309,245591469,147047012,104774652,2127998,49216.85714,684.7142857,1181739.714,237770092.4,143912696.9,99993347.57,2418580.143
5/3/2021,USA,50491,504,890695,246780203,147517734,105523520,1188734,49634.42857,686.1428571,1167162.714,240057485.1,144848135.6,101369837.9,2287392.714
5/4/2021,USA,40723,875,1415826,247769049,147894671,106168588,988846,48189.71429,717.7142857,1145697.714,242251968,145725680.4,102715714.1,2194482.857
5/5/2021,USA,44704,794,1520887,249566820,148562891,107346533,1797771,46697.42857,692.8571429,1138627.143,244384454.6,146564238.1,104044587.3,2132486.571
5/6/2021,USA,47557,799,1303092,251973752,149462265,108926627,2406932,45169.71429,682.2857143,1122987.714,246472063,147374052.4,105367113.3,2087608.429
5/7/2021,USA,48130,759,1170435,254779333,150416559,110874920,2805581,43771.28571,683.1428571,1103194.571,248560585.3,148162905.7,106719627.9,2088522.286
5/8/2021,USA,33675,629,848212,257347205,151315505,112626771,2567872,42097.57143,670.8571429,1095636.571,250543975.9,148888091,108034515.9,1983390.571
5/9/2021,USA,21427,249,482294,259716989,152116936,114258244,2369784,40958.14286,658.4285714,1090205.857,252561907.3,149612365.9,109389314.7,2017931.429
5/10/2021,USA,36798,414,852213,261599381,152819904,115530780,1882392,39002,645.5714286,1084708.429,254678932.7,150369818.7,110818923.3,2117025.429
5/11/2021,USA,33662,686,1325941,263132561,153448316,116576359,1533180,37993.28571,618.5714286,1071867.714,256873720.1,151163196.6,112305747.7,2194787.429
5/12/2021,USA,35826,768,1335327,264680844,153986312,117647439,1548283,36725,614.8571429,1045359.143,259032866.4,151937971,113777305.7,2159146.286
5/13/2021,USA,38076,766,1187991,266596486,154624231,118987308,1915642,35370.57143,610.1428571,1028916.143,261121828.4,152675394.7,115214545.9,2088962
5/14/2021,USA,42260,655,1079346,268438666,155251852,120258637,1842180,34532,595.2857143,1015903.429,263073161.7,153366150.9,116555076.9,1951333.286
5/15/2021,USA,28857,496,784428,270832342,156217367,121768268,2393676,33843.71429,576.2857143,1006791.429,264999609.9,154066416.9,117861005,1926448.143
5/16/2021,USA,16875,277,452003,272925411,157132234,122999721,2093069,33193.42857,580.2857143,1002464.143,266886527.3,154782888,119109787.4,1886917.429
5/17/2021,USA,28621,400,792637,274411901,157827208,123828224,1486490,32025.28571,578.2857143,993953.2857,268716887.3,155498217.1,120295136.6,1830360
5/18/2021,USA,27789,770,1209070,275535207,158365411,124455693,1123306,31186.28571,590.2857143,977257.4286,270488693.9,156200659.3,121420755.7,1771806.571
5/19/2021,USA,29301,675,1173357,277290173,159174963,125453423,1754966,30254.14286,577,954118.8571,272290026.6,156941895.1,122535896.3,1801332.714
5/20/2021,USA,30206,682,1002780,279397250,160177820,126605166,2107077,29129.85714,565,927660.1429,274118707.1,157735265,123624161.7,1828680.571
5/21/2021,USA,27946,615,977180,281595351,161278336,127778250,2198101,27085,559.2857143,913065,275998233.6,158596191.3,124698392.1,1879526.429
5/22/2021,USA,19798,495,704842,283941223,162470794,129006463,2345872,25790.85714,559.1428571,901695.5714,277870930.9,159489538,125732420,1872697.286
5/23/2021,USA,12868,197,405870,285720586,163309414,130014175,1779363,25218.42857,547.7142857,895105.1429,279698813,160371992.3,126734484.9,1827882.143
5/24/2021,USA,25815,446,702094,286890900,163907827,130615797,1170314,24817.57143,554.2857143,882170.4286,281481527.1,161240652.1,127704138.1,1782714.143
5/25/2021,USA,22739,632,1065695,287788872,164378258,131078608,897972,24096.14286,534.5714286,861688.2857,283232050.7,162099630.3,128650268.9,1750523.571
5/26/2021,USA,23976,979,1041829,289212304,165074907,131850089,1423432,23335.42857,578,842898.5714,284935212.3,162942479.4,129564078.3,1703161.571
5/27/2021,USA,27448,1356,921272,290724607,165718717,132769894,1512303,22941.42857,674.2857143,831254.5714,286553406.1,163734036.1,130444753.7,1618193.857
5/28/2021,USA,21859,564,830722,292099778,166388129,133532544,1375171,22071.85714,667,810332,288054038.6,164464006.6,131266795.7,1500632.429
5/29/2021,USA,12001,331,570635,293705050,167157043,134418748,1605272,20958,643.5714286,791159.5714,289448871,165133470.7,132039979.3,1394832.429
5/30/2021,USA,6734,134,354352,294928850,167733972,135087319,1223800,20081.71429,634.5714286,783799.8571,290764337.3,165765550.4,132764714.1,1315466.286
5/31/2021,USA,5775,151,312031,0,0,0,0,17218.85714,592.4285714,728076.5714,249779923,142350146.6,114105314.6,1148278.571
6/1/2021,USA,22940,647,698316,296404240,168489729,135867425,0,17247.57143,594.5714286,675593.8571,251010689.9,142937499.6,114789431.3,1019996.857
6/2/2021,USA,16917,556,1100748,296912892,168734435,136155250,508652,16239.14286,534.1428571,684010.8571,252110773.9,143460289.3,115404454.3,889314
6/3/2021,USA,19080,616,980930,297720928,169090262,136644618,808036,15043.71429,428.4285714,692533.4286,253110248.3,143941938.6,115957986.3,788704.4286
6/4/2021,USA,16850,532,862410,299120522,169735441,137455367,1399594,14328.14286,423.8571429,697060.2857,254113211.7,144420126,116518389.6,792193.4286
6/5/2021,USA,13906,378,610951,300268730,170272150,138112702,1148208,14600.28571,430.5714286,702819.7143,255050880.3,144865141.3,117046097.3,726898.5714
6/6/2021,USA,5395,169,364631,301638578,170833221,138969323,1369848,14409,435.5714286,704288.1429,256009412.9,145307891.1,117600669.3,747762.5714
6/7/2021,USA,15496,317,635727,302851917,171310738,139748661,1213339,15797.71429,459.2857143,750530.4286,299273972.4,169780853.7,137564763.7,921096.7143
6/8/2021,USA,13013,336,882188,303923667,171731584,140441957,1071750,14379.57143,414.8571429,776797.8571,300348176.3,170243975.9,138218268.3,1074203.857
6/9/2021,USA,18647,446,868390,304753476,172054276,140980110,829809,14626.71429,399.1428571,743603.8571,301468259.7,170718238.9,138907534,1120083.429
6/10/2021,USA,14545,427,783463,305687618,172423605,141583252,934142,13978.85714,372.1428571,715394.2857,302606358.3,171194430.7,139613053.1,1138098.571
6/11/2021,USA,24699,650,754789,306509795,172758350,142095530,822177,15100.14286,389,700019.8571,303661968.7,171626274.9,140275933.6,1055610.429
6/12/2021,USA,8228,285,552655,308112728,173391711,143119077,1602933,14289,375.7142857,691691.8571,304782539.9,172071926.4,140991130,1120571.143
6/13/2021,USA,4777,111,344545,309322545,173840483,143921222,1209817,14200.71429,367.4285714,688822.4286,305880249.4,172501535.3,141698544.1,1097709.571
6/14/2021,USA,12730,173,591154,310645827,174234573,144919339,1323282,13805.57143,346.8571429,682454.8571,306993665.1,172919226,142437212.4,1113415.714
6/15/2021,USA,11305,311,810601,311886674,174674144,145768367,1240847,13561.57143,343.2857143,672228.1429,308131237.6,173339591.7,143198128.1,1137572.429
6/16/2021,USA,12425,371,775338,312915170,175053401,146456124,1028496,12672.71429,332.5714286,658935,309297193.9,173768038.1,143980415.9,1165956.286
6/17/2021,USA,10393,282,704163,314969386,175867860,147758585,2054216,12079.57143,311.8571429,647606.4286,310623160.7,174260074.6,144862606.3,1325966.857
6/18/2021,USA,20591,594,670121,316048776,176290249,148459003,1079390,11492.71429,303.8571429,635511,311985872.3,174764631.6,145771673.9,1362711.571
6/19/2021,USA,8520,171,481558,317117797,176737141,149125164,1069021,11534.42857,287.5714286,625354.2857,313272310.7,175242550.1,146629686.3,1286438.429
6/20/2021,USA,3892,86,308935,317966408,177088290,149667646,848611,11408,284,620267.1429,314507148.3,175706522.6,147450604,1234837.571
6/21/2021,USA,12334,268,471233,318576441,177342954,150046006,610033,11351.42857,297.5714286,603135.5714,315640093.1,176150577,148182985,1132944.857
6/22/2021,USA,10940,323,602218,319223844,177635067,150424675,647403,11299.28571,299.2857143,573366.5714,316688260.3,176573566,148848171.9,1048167.143
6/23/2021,USA,12436,375,571647,319872053,177948892,150787303,648209,11300.85714,299.8571429,544267.8571,317682100.7,176987207.6,149466911.7,993840.4286
6/24/2021,USA,12830,341,466242,320687205,178331677,151252034,815152,11649,308.2857143,510279.1429,318498932,177339181.4,149965975.9,816831.2857
6/25/2021,USA,23715,498,349631,321199379,178491147,151615554,512174,12095.28571,294.5714286,464494.8571,319234732.4,177653595.4,150416911.7,735800.4286
6/26/2021,USA,7303,147,0,322123103,178873816,152184243,923724,11921.42857,291.1428571,395700.8571,319949776.1,177958834.7,150853923,715043.7143
6/27/2021,USA,3920,74,0,323327328,179261269,153028665,1204225,11925.42857,289.4285714,351567.2857,320715621.9,178269260.3,151334068.6,765845.7143
6/28/2021,USA,15083,150,0,324414371,179615165,153776118,1087043,12318.14286,272.5714286,284248.2857,321549611.9,178593861.9,151866941.7,833990
